input log file location, ./qnn-profiling-data.log
qnn-profile-viewer version, v2.47.0.260601114230
mllm version, 1
Backend version, v2.47.0.260601114230
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,43,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.16:OpId_22763 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,43,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.2:OpId_23359 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_proj.9:OpId_22265 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,513,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.17:OpId_22764 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,513,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.24:OpId_23555 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Mul.13:OpId_22718 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,41,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Add.8:OpId_22765 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,41,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.21:OpId_23530 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.24:OpId_23555 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,67,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.q_norm.9:OpId_22769 (cycles)
47175703048,EXECUTE,53,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,67,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.8:OpId_23485 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.21:OpId_23530 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.6:OpId_23443 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_proj.11:OpId_22291 
47175703048,EXECUTE,53,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.8:OpId_23485 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.18:OpId_22772 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.19:OpId_22778 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Neg.9:OpId_22783 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Concat.9:OpId_22784 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,41,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.18:OpId_22786 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,41,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.28:OpId_23597 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.12:OpId_22838 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.14:OpId_22884 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.11:OpId_22815 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.10:OpId_22792 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Add.7:OpId_22742 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,61,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.19:OpId_22787 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,61,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Mul.14:OpId_22740 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.10:OpId_22792 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.28:OpId_23597 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Add.9:OpId_22788 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,244,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.q_norm.10:OpId_22792 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,244,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.28:OpId_23597 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.14:OpId_22884 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.13:OpId_22861 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.20:OpId_22795 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.21:OpId_22801 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Neg.10:OpId_22806 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Concat.10:OpId_22807 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,38,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.20:OpId_22809 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,38,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,64,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.21:OpId_22810 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,64,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Mul.29:OpId_22902 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,50,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Add.10:OpId_22811 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,94,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.q_norm.11:OpId_22815 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,52,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.14:OpId_22884 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.28:OpId_23597 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.10:OpId_22792 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Add.7:OpId_22742 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.22:OpId_22818 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.23:OpId_22824 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Neg.11:OpId_22829 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Concat.11:OpId_22830 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,46,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.22:OpId_22832 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,46,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Neg.12:OpId_22852 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Mul.26:OpId_22878 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Add.9:OpId_22788 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,35,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.23:OpId_22833 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,35,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.7:OpId_23464 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,46,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Add.11:OpId_22834 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,29,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.9:OpId_23506 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,83,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.q_norm.12:OpId_22838 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,70,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.14:OpId_22884 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.MatMul.28:OpId_23597 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Add.7:OpId_22742 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.10:OpId_22792 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.24:OpId_22841 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.25:OpId_22847 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,18,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Neg.12:OpId_22852 (cycles)
47175703048,EXECUTE,31,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,18,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.7:OpId_23464 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,31,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.7:OpId_23464 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Concat.12:OpId_22853 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,236,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.24:OpId_22855 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,236,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Add.9:OpId_22788 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Mul.26:OpId_22878 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,66,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Mul.25:OpId_22856 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,66,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.7:OpId_23464 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Add.12:OpId_22857 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,105,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.q_norm.13:OpId_22861 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,105,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.q_norm.10:OpId_22792 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Mul.14:OpId_22740 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.Softmax.8:OpId_23485 
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.14.self_attn.o_proj:OpId_23651 
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.26:OpId_22864 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Slice.27:OpId_22870 (cycles)
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47175703048,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47175703048,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47175703048,EXECUTE,18,CYCLES,BACKEND,SUB-EVENT,model.layers.14.self_attn.Neg.13:OpId_22875 (cycles)
47175703048,EXECUTE,29,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47175703048,EXECUTE,18,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
